img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.263 | Acc:36.686% | total 2704
personalized cli 9 ep 4 batch 171  train Loss: 8516.620 | Acc:39.571% | total 2752
personalized cli 9 ep 5 batch 171  train Loss: 8511.695 | Acc:41.751% | total 2752
personalized cli 9 ep 6 batch 171  train Loss: 8509.311 | Acc:40.044% | total 2752
personalized cli 9 ep 7 batch 171  train Loss: 8508.021 | Acc:41.388% | total 2752
personalized cli 9 ep 8 batch 171  train Loss: 8507.410 | Acc:40.443% | total 2752
personalized cli 9 ep 9 batch 171  train Loss: 8507.067 | Acc:42.442% | total 2752
cli 9 ep 0 batch 171  train Loss: 2.258 | Acc:44.295% | total 2752
cli 9 ep 1 batch 171  train Loss: 1.904 | Acc:50.218% | total 2752
cli 9 ep 2 batch 171  train Loss: 1.816 | Acc:51.453% | total 2752
cli 9 ep 3 batch 171  train Loss: 1.779 | Acc:52.798% | total 2752
cli 9 ep 4 batch 171  train Loss: 1.725 | Acc:53.270% | total 2752
cli 9 ep 5 batch 171  train Loss: 1.690 | Acc:53.852% | total 2752
cli 9 ep 6 batch 171  train Loss: 1.668 | Acc:55.632% | total 2752
cli 9 ep 7 batch 171  train Loss: 1.629 | Acc:55.015% | total 2752
cli 9 ep 8 batch 171  train Loss: 1.621 | Acc:55.269% | total 2752
cli 9 ep 9 batch 171  train Loss: 1.593 | Acc:56.613% | total 2752
personalized cli 0 ep 0 batch 156  train Loss: 8665.457 | Acc:26.075% | total 2512
personalized cli 0 ep 1 batch 156  train Loss: 8591.145 | Acc:36.545% | total 2512
personalized cli 0 ep 2 batch 156  train Loss: 8551.557 | Acc:39.570% | total 2512
personalized cli 0 ep 3 batch 156  train Loss: 8530.534 | Acc:40.844% | total 2512
personalized cli 0 ep 4 batch 156  train Loss: 8519.251 | Acc:43.113% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 8513.271 | Acc:43.033% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 8510.073 | Acc:43.949% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 8508.330 | Acc:45.024% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 8507.465 | Acc:44.825% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 8506.978 | Acc:44.268% | total 2512
Computing loss landscape for all 20 clients at round 5...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=23633.7432
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=7936.4343
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=136662.4509
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=6000.1830
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=3745.4085
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=63343.3874
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=3077.1962
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=2037.5943
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=37768.9625
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=2197.3481
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=992.6205
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=30221.9685
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=1297.1271
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=859.4365
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=28384.1782
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=1267.0624
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=674.7691
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=37815.0794
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=2313.3724
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=1637.9309
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=66677.2404
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=7859.2797
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round5.png'
✓ 2D loss landscape saved to 'loss_landscape_clients_2d_round5.png'
cli 0 ep 0 batch 156  train Loss: 1.950 | Acc:48.010% | total 2512
cli 0 ep 1 batch 156  train Loss: 1.680 | Acc:53.941% | total 2512
cli 0 ep 2 batch 156  train Loss: 1.564 | Acc:56.091% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.558 | Acc:57.205% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.501 | Acc:57.803% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.471 | Acc:57.683% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.447 | Acc:59.315% | total 2512
cli 0 ep 7 batch 156  train Loss: 1.487 | Acc:56.529% | total 2512
cli 0 ep 8 batch 156  train Loss: 1.424 | Acc:58.718% | total 2512
cli 0 ep 9 batch 156  train Loss: 1.396 | Acc:59.236% | total 2512
personalized cli 6 ep 0 batch 88  train Loss: 8687.578 | Acc:28.020% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 8633.179 | Acc:45.154% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 8595.429 | Acc:49.789% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 8569.017 | Acc:52.739% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 8550.513 | Acc:54.424% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 8537.614 | Acc:54.494% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 8528.548 | Acc:54.354% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 8522.175 | Acc:54.003% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 8517.668 | Acc:56.531% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 8514.552 | Acc:56.461% | total 1424
cli 6 ep 0 batch 88  train Loss: 2.075 | Acc:49.087% | total 1424
cli 6 ep 1 batch 88  train Loss: 1.578 | Acc:61.938% | total 1424
cli 6 ep 2 batch 88  train Loss: 1.491 | Acc:62.008% | total 1424
cli 6 ep 3 batch 88  train Loss: 1.441 | Acc:63.764% | total 1424
cli 6 ep 4 batch 88  train Loss: 1.370 | Acc:65.449% | total 1424
cli 6 ep 5 batch 88  train Loss: 1.310 | Acc:66.643% | total 1424
cli 6 ep 6 batch 88  train Loss: 1.286 | Acc:67.486% | total 1424
cli 6 ep 7 batch 88  train Loss: 1.228 | Acc:67.346% | total 1424
cli 6 ep 8 batch 88  train Loss: 1.194 | Acc:68.048% | total 1424
cli 6 ep 9 batch 88  train Loss: 1.220 | Acc:67.767% | total 1424
personalized cli 13 ep 0 batch 84  train Loss: 8689.124 | Acc:21.029% | total 1360
personalized cli 13 ep 1 batch 84  train Loss: 8636.624 | Acc:33.015% | total 1360
personalized cli 13 ep 2 batch 84  train Loss: 8599.479 | Acc:37.721% | total 1360
personalized cli 13 ep 3 batch 84  train Loss: 8573.027 | Acc:38.676% | total 1360
personalized cli 13 ep 4 batch 84  train Loss: 8554.200 | Acc:42.059% | total 1360
personalized cli 13 ep 5 batch 84  train Loss: 8540.841 | Acc:41.691% | total 1360
personalized cli 13 ep 6 batch 84  train Loss: 8531.261 | Acc:40.735% | total 1360
personalized cli 13 ep 7 batch 84  train Loss: 8524.413 | Acc:43.309% | total 1360
personalized cli 13 ep 8 batch 84  train Loss: 8519.645 | Acc:43.088% | total 1360
personalized cli 13 ep 9 batch 84  train Loss: 8516.183 | Acc:43.603% | total 1360
cli 13 ep 0 batch 84  train Loss: 2.415 | Acc:39.706% | total 1360
cli 13 ep 1 batch 84  train Loss: 1.921 | Acc:49.779% | total 1360
cli 13 ep 2 batch 84  train Loss: 1.866 | Acc:51.691% | total 1360
cli 13 ep 3 batch 84  train Loss: 1.771 | Acc:52.059% | total 1360
cli 13 ep 4 batch 84  train Loss: 1.727 | Acc:52.941% | total 1360
cli 13 ep 5 batch 84  train Loss: 1.721 | Acc:53.529% | total 1360
cli 13 ep 6 batch 84  train Loss: 1.655 | Acc:54.412% | total 1360
cli 13 ep 7 batch 84  train Loss: 1.615 | Acc:55.074% | total 1360
cli 13 ep 8 batch 84  train Loss: 1.635 | Acc:54.926% | total 1360
cli 13 ep 9 batch 84  train Loss: 1.608 | Acc:56.103% | total 1360
personalized cli 8 ep 0 batch 120  train Loss: 8677.161 | Acc:26.756% | total 1936
personalized cli 8 ep 1 batch 120  train Loss: 8611.930 | Acc:39.876% | total 1936
personalized cli 8 ep 2 batch 120  train Loss: 8571.917 | Acc:43.440% | total 1936
personalized cli 8 ep 3 batch 120  train Loss: 8547.232 | Acc:44.938% | total 1936
personalized cli 8 ep 4 batch 120  train Loss: 8532.001 | Acc:47.107% | total 1936
personalized cli 8 ep 5 batch 120  train Loss: 8522.627 | Acc:46.952% | total 1936
personalized cli 8 ep 6 batch 120  train Loss: 8516.855 | Acc:48.967% | total 1936
personalized cli 8 ep 7 batch 120  train Loss: 8513.291 | Acc:47.727% | total 1936
personalized cli 8 ep 8 batch 120  train Loss: 8511.103 | Acc:48.605% | total 1936
personalized cli 8 ep 9 batch 120  train Loss: 8509.799 | Acc:47.676% | total 1936
cli 8 ep 0 batch 120  train Loss: 2.084 | Acc:46.746% | total 1936
cli 8 ep 1 batch 120  train Loss: 1.697 | Acc:56.302% | total 1936
cli 8 ep 2 batch 120  train Loss: 1.566 | Acc:57.231% | total 1936
cli 8 ep 3 batch 120  train Loss: 1.589 | Acc:57.748% | total 1936
cli 8 ep 4 batch 120  train Loss: 1.499 | Acc:59.711% | total 1936
cli 8 ep 5 batch 120  train Loss: 1.483 | Acc:59.659% | total 1936
cli 8 ep 6 batch 120  train Loss: 1.429 | Acc:62.552% | total 1936
cli 8 ep 7 batch 120  train Loss: 1.406 | Acc:61.467% | total 1936
cli 8 ep 8 batch 120  train Loss: 1.441 | Acc:61.674% | total 1936
cli 8 ep 9 batch 120  train Loss: 1.397 | Acc:62.035% | total 1936
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
init_perf_on_val:  36.94
use kd dataset cifar100
Server Batch[000/500] KD:0.0467 ValAcc28.08
Server Batch[001/500] KD:0.2237 ValAcc29.86
Server Batch[002/500] KD:0.1020 ValAcc27.88
Server Batch[003/500] KD:0.1300 ValAcc28.98
Server Batch[004/500] KD:0.1488 ValAcc31.16
Server Batch[005/500] KD:0.0825 ValAcc32.06
Server Batch[006/500] KD:0.1470 ValAcc30.5
Server Batch[007/500] KD:0.0796 ValAcc30.36
Server Batch[008/500] KD:0.0791 ValAcc29.36
Server Batch[009/500] KD:0.0768 ValAcc29.38
Server Batch[010/500] KD:0.0752 ValAcc28.52
Server Batch[011/500] KD:0.1164 ValAcc29.1
Server Batch[012/500] KD:0.0693 ValAcc29.1
Server Batch[013/500] KD:0.0714 ValAcc29.48
Server Batch[014/500] KD:0.0662 ValAcc29.78
Server Batch[015/500] KD:0.0658 ValAcc29.68
Server Batch[016/500] KD:0.0700 ValAcc30.32
Server Batch[017/500] KD:0.0637 ValAcc29.26
Server Batch[018/500] KD:0.0738 ValAcc28.78
Server Batch[019/500] KD:0.0543 ValAcc29.72
Server Batch[020/500] KD:0.0597 ValAcc29.28
Server Batch[021/500] KD:0.0575 ValAcc29.4
Server Batch[022/500] KD:0.0888 ValAcc29.5
Server Batch[023/500] KD:0.1510 ValAcc29.26
Server Batch[024/500] KD:0.0545 ValAcc28.74
Server Batch[025/500] KD:0.0592 ValAcc28.0
Server Batch[026/500] KD:0.0845 ValAcc29.26
Server Batch[027/500] KD:0.0797 ValAcc28.96
Server Batch[028/500] KD:0.0638 ValAcc28.7
Server Batch[029/500] KD:0.0615 ValAcc28.44
Server Batch[030/500] KD:0.0725 ValAcc28.34
Server Batch[031/500] KD:0.0653 ValAcc27.86
Server Batch[032/500] KD:0.0630 ValAcc28.68
Server Batch[033/500] KD:0.1501 ValAcc29.02
Server Batch[034/500] KD:0.0617 ValAcc28.72
Server Batch[035/500] KD:0.0688 ValAcc28.62
Server Batch[036/500] KD:0.0655 ValAcc29.06
Server Batch[037/500] KD:0.0614 ValAcc29.44
Server Batch[038/500] KD:0.0609 ValAcc29.16
Server Batch[039/500] KD:0.0568 ValAcc29.18
Server Batch[040/500] KD:0.0604 ValAcc29.24
Server Batch[041/500] KD:0.0548 ValAcc27.86
Server Batch[042/500] KD:0.0615 ValAcc29.52
Server Batch[043/500] KD:0.0490 ValAcc28.5
Server Batch[044/500] KD:0.0484 ValAcc28.42
Server Batch[045/500] KD:0.0514 ValAcc28.94
Server Batch[046/500] KD:0.0609 ValAcc29.56
Server Batch[047/500] KD:0.0462 ValAcc29.7
Server Batch[048/500] KD:0.0490 ValAcc29.56
Server Batch[049/500] KD:0.0459 ValAcc29.62
Server Batch[050/500] KD:0.0504 ValAcc29.88
Server Batch[051/500] KD:0.0426 ValAcc29.34
Server Batch[052/500] KD:0.0553 ValAcc29.48
Server Batch[053/500] KD:0.0537 ValAcc29.8
Server Batch[054/500] KD:0.0434 ValAcc29.58
Server Batch[055/500] KD:0.0458 ValAcc30.26
Server Batch[056/500] KD:0.0500 ValAcc30.1
Server Batch[057/500] KD:0.0443 ValAcc29.78
Server Batch[058/500] KD:0.0742 ValAcc29.78
Server Batch[059/500] KD:0.0497 ValAcc30.18
Server Batch[060/500] KD:0.0438 ValAcc30.12
Server Batch[061/500] KD:0.0501 ValAcc29.88
Server Batch[062/500] KD:0.0613 ValAcc30.08
Server Batch[063/500] KD:0.0486 ValAcc30.14
Server Batch[064/500] KD:0.0422 ValAcc29.8
Server Batch[065/500] KD:0.0557 ValAcc30.36
Server Batch[066/500] KD:0.0437 ValAcc29.58
Server Batch[067/500] KD:0.0440 ValAcc30.34
Server Batch[068/500] KD:0.0427 ValAcc29.54
Server Batch[069/500] KD:0.0417 ValAcc29.4
Server Batch[070/500] KD:0.0442 ValAcc29.32
Server Batch[071/500] KD:0.1940 ValAcc29.56
Server Batch[072/500] KD:0.0498 ValAcc30.06
Server Batch[073/500] KD:0.0538 ValAcc29.64
Server Batch[074/500] KD:0.0704 ValAcc30.0
Server Batch[075/500] KD:0.0624 ValAcc29.24
Server Batch[076/500] KD:0.0707 ValAcc30.08
Server Batch[077/500] KD:0.0500 ValAcc29.26
Server Batch[078/500] KD:0.0722 ValAcc29.2
Server Batch[079/500] KD:0.0510 ValAcc29.04
Server Batch[080/500] KD:0.0555 ValAcc28.32
Server Batch[081/500] KD:0.0544 ValAcc28.8
Server Batch[082/500] KD:0.0476 ValAcc28.02
Server Batch[083/500] KD:0.0508 ValAcc28.36
Server Batch[084/500] KD:0.0487 ValAcc28.92
Server Batch[085/500] KD:0.0536 ValAcc29.58
Server Batch[086/500] KD:0.0503 ValAcc29.28
Server Batch[087/500] KD:0.0479 ValAcc29.96
Server Batch[088/500] KD:0.0573 ValAcc30.02
Server Batch[089/500] KD:0.0496 ValAcc30.62
Server Batch[090/500] KD:0.0580 ValAcc30.18
Server Batch[091/500] KD:0.0525 ValAcc29.9
Server Batch[092/500] KD:0.0451 ValAcc29.8
Server Batch[093/500] KD:0.0486 ValAcc29.54
Server Batch[094/500] KD:0.0431 ValAcc29.2
Server Batch[095/500] KD:0.0473 ValAcc29.22
Server Batch[096/500] KD:0.0435 ValAcc29.78
Server Batch[097/500] KD:0.0507 ValAcc30.16
Server Batch[098/500] KD:0.1334 ValAcc30.76
Server Batch[099/500] KD:0.0436 ValAcc30.4
Server Batch[100/500] KD:0.0579 ValAcc30.54
Server Batch[101/500] KD:0.0674 ValAcc29.2
Server Batch[102/500] KD:0.0689 ValAcc29.16
Server Batch[103/500] KD:0.0581 ValAcc29.02
Server Batch[104/500] KD:0.0753 ValAcc29.22
Server Batch[105/500] KD:0.0651 ValAcc29.0
Server Batch[106/500] KD:0.0651 ValAcc28.8
Server Batch[107/500] KD:0.0653 ValAcc29.2
Server Batch[108/500] KD:0.0569 ValAcc28.68
Server Batch[109/500] KD:0.0636 ValAcc29.3
Server Batch[110/500] KD:0.2083 ValAcc29.64
Server Batch[111/500] KD:0.0602 ValAcc29.66
Server Batch[112/500] KD:0.0672 ValAcc29.74
Server Batch[113/500] KD:0.0727 ValAcc30.04
Server Batch[114/500] KD:0.0626 ValAcc29.58
Server Batch[115/500] KD:0.0571 ValAcc30.12
Server Batch[116/500] KD:0.0564 ValAcc29.98
Server Batch[117/500] KD:0.0611 ValAcc30.2
Server Batch[118/500] KD:0.0506 ValAcc30.02
Server Batch[119/500] KD:0.0590 ValAcc29.84
Server Batch[120/500] KD:0.0514 ValAcc30.02
Server Batch[121/500] KD:0.0556 ValAcc29.62
Server Batch[122/500] KD:0.0543 ValAcc29.94
Server Batch[123/500] KD:0.0508 ValAcc29.66
Server Batch[124/500] KD:0.0528 ValAcc29.68
Server Batch[125/500] KD:0.0569 ValAcc29.96
Server Batch[126/500] KD:0.0468 ValAcc29.5
Server Batch[127/500] KD:0.0510 ValAcc30.04
Server Batch[128/500] KD:0.0566 ValAcc29.86
Server Batch[129/500] KD:0.0614 ValAcc29.84
Server Batch[130/500] KD:0.0441 ValAcc29.42
Server Batch[131/500] KD:0.0406 ValAcc29.54
Server Batch[132/500] KD:0.0483 ValAcc28.72
Server Batch[133/500] KD:0.0516 ValAcc29.24
Server Batch[134/500] KD:0.0432 ValAcc28.72
Server Batch[135/500] KD:0.0416 ValAcc29.36
Server Batch[136/500] KD:0.0472 ValAcc29.84
Server Batch[137/500] KD:0.0460 ValAcc29.62
Server Batch[138/500] KD:0.0761 ValAcc29.22
Server Batch[139/500] KD:0.0496 ValAcc29.9
Server Batch[140/500] KD:0.0489 ValAcc29.5
Server Batch[141/500] KD:0.0493 ValAcc28.98
Server Batch[142/500] KD:0.1760 ValAcc28.46
Server Batch[143/500] KD:0.0446 ValAcc28.84
Server Batch[144/500] KD:0.0528 ValAcc28.96
Server Batch[145/500] KD:0.0656 ValAcc29.58
Server Batch[146/500] KD:0.0510 ValAcc29.42
Server Batch[147/500] KD:0.0567 ValAcc29.64
Server Batch[148/500] KD:0.0914 ValAcc30.54
Server Batch[149/500] KD:0.0481 ValAcc30.28
Server Batch[150/500] KD:0.0443 ValAcc30.56
Server Batch[151/500] KD:0.0462 ValAcc29.5
Server Batch[152/500] KD:0.1492 ValAcc29.82
Server Batch[153/500] KD:0.0635 ValAcc29.54
Server Batch[154/500] KD:0.0503 ValAcc29.52
Server Batch[155/500] KD:0.0554 ValAcc29.4
Server Batch[156/500] KD:0.0539 ValAcc30.2
Server Batch[157/500] KD:0.0666 ValAcc30.16
Server Batch[158/500] KD:0.0519 ValAcc30.68
Server Batch[159/500] KD:0.0460 ValAcc29.78
Server Batch[160/500] KD:0.0584 ValAcc30.6
Server Batch[161/500] KD:0.1376 ValAcc30.0
Server Batch[162/500] KD:0.0618 ValAcc29.82
Server Batch[163/500] KD:0.0603 ValAcc29.12
Server Batch[164/500] KD:0.1754 ValAcc27.92
Server Batch[165/500] KD:0.0578 ValAcc27.96
Server Batch[166/500] KD:0.1092 ValAcc28.02
Server Batch[167/500] KD:0.0792 ValAcc28.3
Server Batch[168/500] KD:0.0766 ValAcc29.48
Server Batch[169/500] KD:0.0717 ValAcc28.64
Server Batch[170/500] KD:0.0949 ValAcc30.18
Server Batch[171/500] KD:0.0708 ValAcc29.5
Server Batch[172/500] KD:0.0647 ValAcc30.2
Server Batch[173/500] KD:0.0574 ValAcc30.22
Server Batch[174/500] KD:0.0555 ValAcc30.06
Server Batch[175/500] KD:0.0694 ValAcc29.34
Server Batch[176/500] KD:0.0631 ValAcc29.64
Server Batch[177/500] KD:0.0649 ValAcc29.22
Server Batch[178/500] KD:0.0589 ValAcc29.22
Server Batch[179/500] KD:0.0524 ValAcc29.52
Server Batch[180/500] KD:0.0532 ValAcc29.66
Server Batch[181/500] KD:0.0518 ValAcc29.6
Server Batch[182/500] KD:0.0813 ValAcc29.26
Server Batch[183/500] KD:0.0525 ValAcc30.16
Server Batch[184/500] KD:0.0491 ValAcc30.36
Server Batch[185/500] KD:0.2162 ValAcc29.14
Server Batch[186/500] KD:0.0534 ValAcc29.5
Server Batch[187/500] KD:0.0648 ValAcc29.9
Server Batch[188/500] KD:0.1185 ValAcc29.8
Server Batch[189/500] KD:0.0757 ValAcc30.02
Server Batch[190/500] KD:0.0764 ValAcc30.4
Server Batch[191/500] KD:0.0737 ValAcc30.78
Server Batch[192/500] KD:0.0579 ValAcc30.82
Server Batch[193/500] KD:0.0498 ValAcc30.78
Server Batch[194/500] KD:0.0505 ValAcc30.28
Server Batch[195/500] KD:0.0541 ValAcc30.3
Server Batch[196/500] KD:0.0434 ValAcc29.98
Server Batch[197/500] KD:0.0554 ValAcc29.26
Server Batch[198/500] KD:0.0482 ValAcc29.34
Server Batch[199/500] KD:0.0502 ValAcc29.54
Server Batch[200/500] KD:0.0596 ValAcc28.78
Server Batch[201/500] KD:0.0455 ValAcc28.98
Server Batch[202/500] KD:0.0457 ValAcc29.32
Server Batch[203/500] KD:0.0819 ValAcc29.58
Server Batch[204/500] KD:0.0482 ValAcc29.98
Server Batch[205/500] KD:0.0495 ValAcc31.08
Server Batch[206/500] KD:0.0421 ValAcc31.0
Server Batch[207/500] KD:0.0479 ValAcc31.18
Server Batch[208/500] KD:0.0457 ValAcc30.78
Server Batch[209/500] KD:0.0508 ValAcc31.18
Server Batch[210/500] KD:0.0420 ValAcc30.22
Server Batch[211/500] KD:0.0464 ValAcc30.16
Server Batch[212/500] KD:0.0634 ValAcc30.4
Server Batch[213/500] KD:0.0386 ValAcc30.64
Server Batch[214/500] KD:0.0582 ValAcc29.62
Server Batch[215/500] KD:0.0410 ValAcc30.38
Server Batch[216/500] KD:0.0517 ValAcc29.28
Server Batch[217/500] KD:0.0425 ValAcc29.2
Server Batch[218/500] KD:0.0388 ValAcc29.1
Server Batch[219/500] KD:0.0375 ValAcc29.34
Server Batch[220/500] KD:0.0392 ValAcc29.86
Server Batch[221/500] KD:0.0510 ValAcc29.38
Server Batch[222/500] KD:0.0459 ValAcc29.22
Server Batch[223/500] KD:0.0433 ValAcc29.7
Server Batch[224/500] KD:0.0451 ValAcc30.2
Server Batch[225/500] KD:0.0400 ValAcc31.04
Server Batch[226/500] KD:0.0445 ValAcc29.96
Server Batch[227/500] KD:0.0482 ValAcc30.68
Server Batch[228/500] KD:0.0438 ValAcc31.2
Server Batch[229/500] KD:0.0435 ValAcc30.38
Server Batch[230/500] KD:0.0398 ValAcc30.46
Server Batch[231/500] KD:0.0381 ValAcc30.56
Server Batch[232/500] KD:0.0343 ValAcc30.34
Server Batch[233/500] KD:0.0432 ValAcc30.88
Server Batch[234/500] KD:0.0362 ValAcc30.38
Server Batch[235/500] KD:0.0377 ValAcc30.06
Server Batch[236/500] KD:0.0436 ValAcc30.64
Server Batch[237/500] KD:0.0365 ValAcc30.48
Server Batch[238/500] KD:0.0345 ValAcc30.76
Server Batch[239/500] KD:0.0528 ValAcc30.28
Server Batch[240/500] KD:0.0469 ValAcc30.4
Server Batch[241/500] KD:0.0346 ValAcc30.18
Server Batch[242/500] KD:0.0383 ValAcc30.74
Server Batch[243/500] KD:0.0363 ValAcc30.54
Server Batch[244/500] KD:0.0395 ValAcc30.7
Server Batch[245/500] KD:0.0339 ValAcc30.02
Server Batch[246/500] KD:0.0540 ValAcc29.94
Server Batch[247/500] KD:0.0394 ValAcc30.64
Server Batch[248/500] KD:0.0374 ValAcc30.06
Server Batch[249/500] KD:0.0333 ValAcc30.04
Server Batch[250/500] KD:0.0365 ValAcc30.36
Server Batch[251/500] KD:0.0371 ValAcc31.04
Server Batch[252/500] KD:0.0415 ValAcc31.3
Server Batch[253/500] KD:0.0348 ValAcc30.82
Server Batch[254/500] KD:0.0417 ValAcc30.76
Server Batch[255/500] KD:0.0331 ValAcc31.48
Server Batch[256/500] KD:0.0351 ValAcc30.22
Server Batch[257/500] KD:0.0486 ValAcc30.24
Server Batch[258/500] KD:0.0341 ValAcc30.12
Server Batch[259/500] KD:0.0371 ValAcc30.48
Server Batch[260/500] KD:0.0402 ValAcc29.62
Server Batch[261/500] KD:0.0385 ValAcc30.22
Server Batch[262/500] KD:0.0337 ValAcc30.62
Server Batch[263/500] KD:0.0348 ValAcc29.92
Server Batch[264/500] KD:0.0332 ValAcc30.68
Server Batch[265/500] KD:0.0392 ValAcc30.5
Server Batch[266/500] KD:0.0295 ValAcc30.48
Server Batch[267/500] KD:0.0319 ValAcc29.86
Server Batch[268/500] KD:0.0337 ValAcc30.34
Server Batch[269/500] KD:0.0455 ValAcc30.38
Server Batch[270/500] KD:0.0335 ValAcc30.28
Server Batch[271/500] KD:0.0313 ValAcc31.0
Server Batch[272/500] KD:0.0533 ValAcc30.62
Server Batch[273/500] KD:0.0313 ValAcc30.44
Server Batch[274/500] KD:0.0330 ValAcc31.2
Server Batch[275/500] KD:0.0478 ValAcc30.4
Server Batch[276/500] KD:0.0324 ValAcc30.12
Server Batch[277/500] KD:0.0356 ValAcc30.46
Server Batch[278/500] KD:0.0315 ValAcc30.62
Server Batch[279/500] KD:0.0320 ValAcc30.6
Server Batch[280/500] KD:0.0379 ValAcc30.66
Server Batch[281/500] KD:0.0521 ValAcc30.46
Server Batch[282/500] KD:0.0352 ValAcc31.0
Server Batch[283/500] KD:0.0322 ValAcc30.38
Server Batch[284/500] KD:0.0398 ValAcc30.88
Server Batch[285/500] KD:0.0344 ValAcc30.6
Server Batch[286/500] KD:0.0327 ValAcc30.1
Server Batch[287/500] KD:0.0358 ValAcc30.0
Server Batch[288/500] KD:0.0354 ValAcc30.84
Server Batch[289/500] KD:0.0365 ValAcc29.82
Server Batch[290/500] KD:0.0359 ValAcc29.9
Server Batch[291/500] KD:0.0337 ValAcc30.76
Server Batch[292/500] KD:0.0368 ValAcc30.1
Server Batch[293/500] KD:0.0411 ValAcc30.34
Server Batch[294/500] KD:0.0320 ValAcc30.18
Server Batch[295/500] KD:0.0417 ValAcc30.34
Server Batch[296/500] KD:0.0340 ValAcc30.52
Server Batch[297/500] KD:0.0338 ValAcc30.24
Server Batch[298/500] KD:0.0497 ValAcc30.92
